"","count","lat","lon"
"2",1,-42.8821377,147.3271949
"3",1,-41.2923682,174.7724295
"4",1,-38.416097,-63.616672
"5",1,-37.813611,144.963056
"6",1,-35.675147,-71.542969
"7",1,-34.6044174,-58.3902078
"8",2,-34.6036844,-58.3815591
"9",1,-34.5810346,-58.4743258
"10",1,-33.9248685,18.4240553
"11",1,-33.8701158,151.2089158
"12",1,-33.4488897,-70.6692655
"13",1,-31.954,115.876
"14",1,-31.9505269,115.8604572
"15",1,-30.559482,22.937506
"16",1,-30.0346471,-51.2176584
"17",1,-28.6104322,153.1932534
"18",1,-26.65,153.066667
"19",1,-25.7478676,28.2292712
"20",2,-25.274398,133.775136
"21",2,-23.5410372,-46.6451976
"22",1,-22.9068467,-43.1728965
"23",1,-22.8387571,-43.3241817
"24",1,-22.8272883,-43.0637646
"25",1,-22.328474,24.684866
"26",1,-14.235004,-51.92528
"27",2,-12.2720956,-76.2710833
"28",1,-10.1771997,123.6070329
"29",1,-9.6498487,-35.7089492
"30",2,-9.189967,-75.015152
"31",1,-7.5360639,112.2384017
"32",1,-7.460987,111.3321974
"33",1,-6.7765974,-79.8442978
"34",1,-6.4024844,106.7942405
"35",1,-5.2574467,-36.7170585
"36",1,-1.831239,-78.183406
"37",1,-1.2920659,36.8219462
"38",1,-0.789275,113.921327
"39",2,-0.023559,37.906193
"40",1,1.352083,103.819836
"41",1,3.5379718,-76.2971657
"42",1,3.5951956,98.6722227
"43",1,3.7633859,103.2201828
"44",2,4.210484,101.975766
"45",1,4.570868,-74.297333
"46",1,5.980408,116.0734568
"47",1,6.9214424,122.0790267
"48",1,8.5873638,81.2152121
"49",1,8.5913073,-63.9586111
"50",2,8.9823792,-79.5198696
"51",1,9.9280694,-84.0907246
"52",1,10.2313205,-67.2847875
"53",1,10.431916,-64.183316
"54",1,10.5057527,-66.9347651
"55",1,12.52111,-69.968338
"56",1,12.879721,121.774017
"57",1,12.9276082,100.8770813
"58",1,12.9336846,77.6271223
"59",3,12.9715987,77.5945627
"60",1,12.9720556,80.2203694
"61",1,13.1992334,80.196693
"62",3,13.7563309,100.5017651
"63",1,13.7739146,100.5188202
"64",1,13.8055921,100.5751994
"65",1,14.058324,108.277199
"66",1,14.5401107,-74.9676365
"67",1,14.6070701,121.0172945
"68",1,14.6760413,121.0437003
"69",3,15.783471,-90.230759
"70",1,15.8496953,74.4976741
"71",2,15.870032,100.992541
"72",1,17.385044,78.486671
"73",1,17.758076,83.334056
"74",1,17.8409173,-92.6189273
"75",3,18.220833,-66.590149
"76",1,18.3691963,-66.1659674
"77",2,18.5204303,73.8567437
"78",1,18.7249031,-95.9847859
"79",1,19.0412967,-98.2061996
"80",1,19.0446282,-98.201064
"81",3,19.0759837,72.8776559
"82",1,19.3923941,-99.2129898
"83",4,19.4326077,-99.133208
"84",1,19.8967662,-155.5827818
"85",1,20.1010608,-98.7591311
"86",7,20.593684,78.96288
"87",1,20.6596988,-103.3496092
"88",1,21.7051358,72.9958748
"89",1,22.258652,71.1923805
"90",1,22.3038945,70.8021599
"91",1,22.4486944,39.1335549
"92",1,22.744446,-98.9759252
"93",1,23.132191,113.266531
"94",1,23.424076,53.847818
"95",8,23.634501,-102.552784
"96",2,23.684994,90.356331
"97",1,23.810332,90.4125181
"98",1,23.885942,45.079162
"99",1,24.3963061,68.93384
"100",1,25.216667,55.166667
"101",1,25.6775595,-100.2596935
"102",1,25.6866142,-100.3161126
"103",1,25.7493469,-100.2868973
"104",5,25.7616798,-80.1917902
"105",1,25.7826123,-80.1340772
"106",1,26.1669711,-80.256595
"107",1,26.2034071,-98.2300124
"108",1,26.640628,-81.8723084
"109",1,26.7271012,88.3952861
"110",1,26.9124336,75.7872709
"111",7,27.6648274,-81.5157535
"112",1,27.950575,-82.4571776
"113",1,28.0434726,-82.472568
"114",1,28.0582985,-81.8661442
"115",1,28.2143574,-82.7350514
"116",1,28.3647248,-82.1959178
"117",1,28.373949,-81.551844
"118",1,28.394857,84.124008
"119",1,28.4743207,-81.4678193
"120",2,28.5383355,-81.3792365
"121",1,28.6122187,-80.8075537
"122",2,28.6139391,77.2090212
"123",1,28.6329957,-106.0691004
"124",1,29.0587757,76.085601
"125",1,29.0971845,75.9637413
"126",1,29.3909464,76.9635023
"127",1,29.423035,-98.4908102
"128",1,29.4241219,-98.4936282
"129",1,29.5635666,-95.2860474
"130",1,29.5815012,74.3294199
"131",1,29.5844524,-81.2078699
"132",1,29.5957696,-90.7195348
"133",1,29.6150433,-98.3168216
"134",1,29.6910625,-95.2091006
"135",1,29.7030024,-98.1244531
"136",6,29.7604267,-95.3698028
"137",1,29.7927238,-95.742248
"138",1,29.8082883,75.8257955
"139",1,29.9510658,-90.0715323
"140",1,30.0085542,-97.1594321
"141",1,30.1658207,-95.4612625
"142",1,30.220194,-95.571231
"143",1,30.267153,-97.7430608
"144",1,30.2752011,-98.8719843
"145",1,30.2949457,-82.98402
"146",1,30.3609069,-97.9526035
"147",1,30.375321,69.345116
"148",2,30.421309,-87.2169149
"149",1,30.4228993,-94.9462046
"150",1,30.4382559,-84.2807329
"151",2,30.9842977,-91.9623327
"152",1,31.1075832,77.1667792
"153",1,31.1240175,75.777846
"154",1,31.3610195,-97.3813176
"155",1,31.8087678,-85.969951
"156",1,31.956256,-86.313257
"157",10,31.9685988,-99.9018131
"158",3,32.1656221,-82.9000751
"159",1,32.2268212,-95.2255041
"160",1,32.3182314,-86.902298
"161",1,32.3199396,-106.7636538
"162",1,32.3546679,-89.3985283
"163",1,32.3881861,-98.9792336
"164",1,32.4706777,-100.0128739
"165",1,32.5232053,-92.637927
"166",1,32.691725,-96.4469015
"167",2,32.715738,-117.1610838
"168",1,32.742923,-97.7428165
"169",1,32.7554883,-97.3307658
"170",1,32.7766642,-96.7969879
"171",1,32.8163594,-96.8300995
"172",1,32.8546197,-79.9748103
"173",1,33.0806083,-96.8928309
"174",1,33.1972465,-96.6397822
"175",1,33.3128057,44.3614875
"176",1,33.4353394,-112.3576567
"177",2,33.4483771,-112.0740373
"178",1,33.5510021,-79.0414261
"179",1,33.6000232,-117.6719953
"180",1,33.6407282,-84.4277001
"181",1,33.6771203,-117.8167973
"182",1,33.7455731,-117.8678338
"183",4,33.7489954,-84.3879824
"184",1,33.7525129,-84.3898086
"185",1,33.7700504,-118.1937395
"186",1,33.7739053,-117.9414477
"187",1,33.783315,-84.3831166
"188",1,33.8495713,-118.3962867
"189",2,33.854721,35.862285
"190",1,33.8752935,-117.5664384
"191",1,33.932414,-84.516481
"192",1,33.9934867,-81.0739825
"193",1,34.0007104,-81.0348144
"194",1,34.0246348,-118.3815981
"195",1,34.0297895,-118.2117257
"196",2,34.0489281,-111.0937311
"197",1,34.050751,-118.3841777
"198",8,34.0522342,-118.2436849
"199",1,34.0564227,-118.4136037
"200",1,34.0565284,-117.8215295
"201",2,34.0900091,-118.3617443
"202",1,34.0928092,-118.3286614
"203",1,34.1140497,-83.9811014
"204",1,34.1367208,-118.6614809
"205",1,34.1808392,-118.3089661
"206",1,34.1975048,-119.1770516
"207",1,34.1998735,-119.1782662
"208",3,34.2331373,-102.4107493
"209",1,34.2421285,-77.8291259
"210",1,34.3614336,-86.3442107
"211",1,34.4812062,-87.2933533
"212",1,34.6391501,-120.4579409
"213",1,34.7303688,-86.5861037
"214",2,35.0853336,-106.6055534
"215",1,35.1495343,-90.0489801
"216",1,35.1801883,136.9065647
"217",1,35.1814464,136.906398
"218",1,35.1894378,-118.6071884
"219",1,35.20105,-91.8318334
"220",1,35.2225668,-97.4394777
"221",1,35.2248034,-88.2492037
"222",3,35.2270869,-80.8431267
"223",1,35.262082,-81.1873005
"224",1,35.2625038,-77.5826165
"225",1,35.3732921,-119.0187125
"226",1,35.4087517,-80.579511
"227",4,35.5174913,-86.5804473
"228",1,35.612661,-77.3663538
"229",1,35.6547949,-120.9008428
"230",2,35.6894875,139.6917064
"231",1,35.6938401,139.7035494
"232",1,35.7090259,139.7319925
"233",1,35.7344538,-81.3444573
"234",1,35.7595731,-79.0192997
"235",1,35.79154,-78.7811169
"236",1,35.937496,14.375416
"237",2,35.9606384,-83.9207392
"238",1,36.0594772,-102.5132497
"239",1,36.0645115,-94.1619468
"240",1,36.071217,-80.29983
"241",1,36.1626638,-86.7816016
"242",7,36.1699412,-115.1398296
"243",3,36.204824,138.252924
"244",10,36.778261,-119.4179324
"245",1,36.8090377,-119.7732666
"246",1,36.8349388,-119.7967147
"247",1,36.8354258,-76.2982742
"248",1,37.0298687,-76.3452218
"249",23,37.09024,-95.712891
"250",1,37.2635727,127.0286009
"251",2,37.3382082,-121.8863286
"252",1,37.358859,-122.019246
"253",1,37.447978,-122.159285
"254",1,37.4852152,-122.2363548
"255",1,37.566535,126.9779692
"256",1,37.6688205,-122.0807964
"257",1,37.6871761,-97.330053
"258",1,37.7107484,-120.1972129
"259",3,37.7749295,-122.4194155
"260",1,37.7977687,-121.9202514
"261",1,37.8043637,-122.2711137
"262",3,37.8271784,-122.2913078
"263",3,37.8393332,-84.2700179
"264",2,37.9642529,-91.8318334
"265",1,38.291859,-122.4580356
"266",1,38.4192496,-82.445154
"267",1,38.5631744,-76.0788292
"268",1,38.5976262,-80.4549026
"269",1,38.6265124,-76.9105483
"270",5,38.6270025,-90.1994042
"271",1,38.7309378,-90.3889622
"272",1,38.8375215,-120.8958242
"273",3,38.9071923,-77.0368707
"274",1,38.9181671,-78.1944446
"275",1,38.927775,-77.216339
"276",1,38.9431183,-84.544109
"277",1,38.963745,35.243322
"278",1,38.9723048,-94.7294627
"279",1,39.0256651,-77.0763669
"280",1,39.0420509,-94.6126055
"281",2,39.0457549,-76.6412712
"282",1,39.0795529,-77.0730338
"283",4,39.0997265,-94.5785667
"284",1,39.1031182,-84.5120196
"285",1,39.1329219,-84.5149504
"286",1,39.2963286,-119.7761221
"287",1,39.3209801,-111.0937311
"288",1,39.4523385,-74.7276626
"289",3,39.5500507,-105.7820674
"290",1,39.5661785,-103.2115118
"291",3,39.7392358,-104.990251
"292",1,39.768403,-86.158068
"293",1,39.7777755,-75.7716437
"294",1,39.8675693,-104.8730088
"295",1,39.9525839,-75.1652215
"296",1,39.9562052,-75.058009
"297",1,39.9611755,-82.9987942
"298",1,39.9811932,-75.1553506
"299",1,40.0577277,-79.0611183
"300",7,40.0583238,-74.4056612
"301",1,40.0812601,-75.1370254
"302",1,40.0994425,-74.9325683
"303",1,40.1584814,-83.0202001
"304",1,40.1893942,-105.1781092
"305",4,40.2671941,-86.1349019
"306",1,40.2897815,-74.2876618
"307",1,40.3470671,-79.8641232
"308",1,40.387481,-104.5616256
"309",5,40.4172871,-82.907123
"310",1,40.4406248,-79.9958864
"311",1,40.463667,-3.74922
"312",1,40.5649781,-111.8389726
"313",1,40.5795317,-74.1502007
"314",1,40.6071081,-74.1606613
"315",1,40.6084305,-75.4901833
"316",1,40.6234671,-79.1783725
"317",5,40.6331249,-89.3985283
"318",2,40.6781784,-73.9441579
"319",1,40.6789893,-73.4170673
"320",1,40.6802407,-73.6506776
"321",1,40.6926469,-73.9950857
"322",1,40.703295,-74.0110306
"323",1,40.7074909,-74.0112764
"324",1,40.7120452,-73.9363283
"325",17,40.7127837,-74.0059413
"326",1,40.7422572,-73.6742323
"327",1,40.7539128,-73.9864173
"328",1,40.7672006,-83.8297433
"329",2,40.774716,-74.694929
"330",1,40.7882723,-80.1436057
"331",1,40.789142,-73.134961
"332",1,40.7898451,-73.097568
"333",1,40.8091068,-73.9228881
"334",1,40.8115504,-73.9464769
"335",1,40.8257625,-96.6851982
"336",1,40.9358196,-73.9006631
"337",1,40.9928842,-83.2311169
"338",1,41.0192641,-73.6834621
"339",2,41.0814447,-81.5190053
"340",1,41.1014451,-81.441779
"341",1,41.1628731,-73.8615246
"342",1,41.1828302,-83.6782668
"343",5,41.2033216,-77.1945247
"344",1,41.3329867,21.5393309
"345",1,41.375049,-81.9081937
"346",1,41.3978217,-82.2223774
"347",4,41.4124339,-81.8479925
"348",1,41.4187924,-75.6560278
"349",1,41.4219889,-82.3646068
"350",1,41.4333909,-96.4981467
"351",2,41.4925374,-99.9018131
"352",10,41.49932,-81.6943605
"353",1,41.6032207,-73.087749
"354",1,41.6289365,-81.3614985
"355",1,41.6488696,-0.8897421
"356",1,41.76531,-87.5856422
"357",1,41.7745392,-84.942083
"358",1,41.8402756,-86.3624655
"359",3,41.8780025,-93.097702
"360",11,41.8781136,-87.6297982
"361",1,41.909611,-87.771964
"362",1,41.9174577,-87.7194819
"363",1,41.9227067,-87.6802748
"364",1,41.9517033,-87.6756134
"365",1,42.0697509,-87.7878408
"366",1,42.0719866,-83.9716095
"367",1,42.2411499,-83.6129939
"368",1,42.3408422,-83.3893686
"369",3,42.3600825,-71.0588801
"370",1,42.4072107,-71.3824374
"371",1,42.43472,-83.985
"372",1,42.4390069,-123.3283925
"373",1,42.4782758,-83.7411631
"374",1,42.4989936,-83.3677168
"375",1,42.5412494,-75.5258502
"376",1,42.6525793,-73.7562317
"377",1,42.7309977,-118.6290799
"378",1,42.844668,-73.8183804
"379",1,42.8864468,-78.8783689
"380",1,42.891868,-78.882945
"381",1,42.9849233,-81.2452768
"382",1,43.0405846,-87.9196785
"383",1,43.0454659,-87.9234183
"384",1,43.1198091,131.8869243
"385",1,43.1472805,-71.8874833
"386",1,43.6187102,-116.2146068
"387",8,43.653226,-79.3831843
"388",1,43.6971294,-114.3517172
"389",1,43.7012135,7.2743197
"390",1,43.7508284,-87.71453
"391",2,43.7844397,-88.7878678
"392",1,43.786648,7.44438
"393",1,43.8041334,-120.5542012
"394",4,43.8169837,-79.532157
"395",1,43.9653889,-70.8226541
"396",1,43.9695148,-99.9018131
"397",1,43.993623,-78.60736
"398",1,44.0520691,-123.0867536
"399",3,44.3148443,-85.6023643
"400",1,44.5660691,-92.5369563
"401",1,44.7717522,-96.6876197
"402",1,44.811349,-91.4984941
"403",1,44.871303,-93.406255
"404",1,44.9077453,-116.0985554
"405",1,44.9192844,-123.3170472
"406",1,44.926408,-88.7485999
"407",1,44.9537029,-93.0899578
"408",1,44.977753,-93.2650108
"409",1,45.0644418,-93.3083319
"410",1,45.2969151,-75.926823
"411",1,45.4654219,9.1859243
"412",1,45.485287,-122.542636
"413",3,45.5016889,-73.567256
"414",1,45.5230622,-122.6764816
"415",1,45.8080597,9.0851765
"416",1,46.1381676,-122.9381672
"417",1,46.227638,2.213749
"418",1,46.3237423,-120.0086538
"419",1,46.510712,-63.4168136
"420",1,46.729553,-94.6858998
"421",4,46.8138783,-71.2079809
"422",1,47.1584462,-122.3775948
"423",1,47.255961,-122.473299
"424",1,47.5514926,-101.0020119
"425",7,47.6062095,-122.3320708
"426",1,47.6101497,-122.2015159
"427",1,47.67648,-116.796398
"428",1,47.7510741,-120.7401386
"429",1,48.1446427,6.3355935
"430",1,48.4751998,-81.3318545
"431",1,48.475753,-122.329437
"432",1,48.7074303,2.1750239
"433",1,48.7786908,-123.7079416
"434",1,48.856614,2.3522219
"435",1,48.8798704,0.1712529
"436",1,49.0270129,1.151361
"437",1,49.1966913,-123.1815123
"438",5,49.2827291,-123.1207375
"439",1,49.3348973,-123.1667847
"440",1,49.714528,7.3071512
"441",3,51.0486151,-114.0708459
"442",1,51.052672,-114.0369791
"443",1,51.165691,10.451526
"444",2,51.253775,-85.3232139
"445",1,51.2787075,0.5217254
"446",1,51.4519021,0.1171786
"447",2,51.454513,-2.58791
"448",1,51.4740846,-0.0930137
"449",3,51.5073509,-0.1277583
"450",1,51.5554913,-107.9910335
"451",1,52.2446266,4.8317337
"452",2,52.3555177,-1.1743197
"453",1,52.6308859,1.297355
"454",1,52.9547832,-1.1581086
"455",1,53.347233,-6.277168
"456",1,53.5587003,108.1649964
"457",1,53.592974,-113.571707
"458",1,53.6823877,-2.7021047
"459",1,53.7632254,-2.7044052
"460",1,53.9332706,-116.5765035
"461",1,54.3520252,18.6466384
"462",1,54.516246,-6.0580106
"463",1,55.185467,-1.513952
"464",3,55.378051,-3.435973
"465",1,55.755826,37.6173
"466",5,56.130366,-106.346771
"467",1,60.472024,8.468946
"468",1,61.52401,105.318756
"469",1,62.4113634,-149.0729715
"470",1,64.2008413,-149.4936733
"1",1,-41.2923682,174.7724295
"2100",1,-30.559482,22.937506
"3100",1,-28.6104322,153.1932534
"4100",1,-28.016667,153.4
"5100",1,-22.8272883,-43.0637646
"6100",1,-5.2574467,-36.7170585
"754",1,4.570868,-74.297333
"810",1,10.2313205,-67.2847875
"910",1,10.431916,-64.183316
"1010",2,13.7563309,100.5017651
"1110",1,13.8055921,100.5751994
"1210",1,15.870032,100.992541
"1310",1,17.758076,83.334056
"1410",1,18.220833,-66.590149
"1510",1,19.0759837,72.8776559
"1610",2,19.4326077,-99.133208
"1710",1,20.1010608,-98.7591311
"1810",1,22.744446,-98.9759252
"1910",1,23.684994,90.356331
"2010",1,24.3963061,68.93384
"2110",1,25.216667,55.166667
"2210",1,26.7271012,88.3952861
"2310",1,26.9124336,75.7872709
"2410",1,27.6648274,-81.5157535
"2510",1,28.0582985,-81.8661442
"2610",1,28.0587031,-82.4138539
"2710",1,28.4743207,-81.4678193
"2810",1,29.3909464,76.9635023
"2910",1,29.423035,-98.4908102
"3010",5,29.7604267,-95.3698028
"3110",1,29.9510658,-90.0715323
"3210",1,30.2949457,-82.98402
"3310",1,30.375321,69.345116
"3410",1,30.421309,-87.2169149
"3510",2,30.9842977,-91.9623327
"3610",4,31.9685988,-99.9018131
"3710",1,32.1656221,-82.9000751
"3810",1,32.3881861,-98.9792336
"3910",1,32.742923,-97.7428165
"4010",1,32.7554883,-97.3307658
"4110",1,33.0806083,-96.8928309
"4210",2,33.7489954,-84.3879824
"4310",1,34.0489281,-111.0937311
"4410",1,34.0522342,-118.2436849
"4510",1,34.0565284,-117.8215295
"4610",1,34.1367208,-118.6614809
"4710",1,34.2331373,-102.4107493
"4810",1,34.4812062,-87.2933533
"4910",1,35.2248034,-88.2492037
"5010",1,35.2270869,-80.8431267
"5110",1,35.5174913,-86.5804473
"5210",1,35.6894875,139.6917064
"5310",1,36.071217,-80.29983
"5410",1,36.1626638,-86.7816016
"5510",1,36.1699412,-115.1398296
"5610",1,36.204824,138.252924
"5710",2,36.778261,-119.4179324
"5810",8,37.09024,-95.712891
"5910",1,38.4192496,-82.445154
"6010",1,38.6270025,-90.1994042
"6110",1,38.9071923,-77.0368707
"6210",1,38.9181671,-78.1944446
"6310",1,39.0457549,-76.6412712
"6410",1,40.0067623,-75.1428632
"6510",1,40.0141905,-83.0309143
"6610",1,40.2671941,-86.1349019
"6710",1,40.5649781,-111.8389726
"6810",1,40.6071081,-74.1606613
"6910",4,40.7127837,-74.0059413
"7010",1,40.7539128,-73.9864173
"7110",1,40.7672006,-83.8297433
"7210",1,40.789142,-73.134961
"7310",1,40.7898451,-73.097568
"7410",1,40.8091068,-73.9228881
"755",1,40.8257625,-96.6851982
"761",1,40.9358196,-73.9006631
"771",2,41.2033216,-77.1945247
"781",1,41.4124339,-81.8479925
"791",4,41.49932,-81.6943605
"801",2,41.8780025,-93.097702
"811",3,41.8781136,-87.6297982
"821",1,42.2573607,-71.7912002
"831",1,42.3600825,-71.0588801
"841",1,42.4072107,-71.3824374
"851",1,42.4989936,-83.3677168
"861",1,42.6525793,-73.7562317
"871",1,42.844668,-73.8183804
"881",1,43.0405846,-87.9196785
"891",1,43.7508284,-87.71453
"901",1,43.7844397,-88.7878678
"911",1,43.8169837,-79.532157
"921",1,43.993623,-78.60736
"931",1,44.9192844,-123.3170472
"941",1,45.4654219,9.1859243
"951",1,45.485287,-122.542636
"961",1,45.5016889,-73.567256
"971",1,45.8080597,9.0851765
"981",2,46.8138783,-71.2079809
"991",1,47.1584462,-122.3775948
"1001",1,47.6062095,-122.3320708
"1011",1,48.1446427,6.3355935
"1021",1,49.2827291,-123.1207375
"1031",1,51.165691,10.451526
"1041",1,51.4740846,-0.0930137
"1051",3,55.378051,-3.435973
"1061",1,64.2008413,-149.4936733
"1071",1,-40.5804655,175.3136218
"1081",1,-38.9084403,-68.1101911
"1091",6,-38.416097,-63.616672
"1101",3,-37.813611,144.963056
"1111",1,-37.4713077,144.7851531
"1121",1,-36.749449,144.2817801
"1131",5,-35.675147,-71.542969
"1141",2,-34.9011127,-56.1645314
"1151",4,-34.6036844,-58.3815591
"1161",4,-33.8688197,151.2092955
"1171",4,-33.4488897,-70.6692655
"1181",1,-33.3529519,151.4435474
"1191",1,-33.047238,-71.6126885
"1201",2,-31.9505269,115.8604572
"1211",1,-30.559482,22.937506
"1221",1,-30.0002315,136.2091547
"1231",1,-29.9132584,-51.1861921
"1241",1,-29.2751535,-49.998236
"1251",2,-28.6104322,153.1932534
"1261",1,-28.4748354,-48.7837539
"1271",1,-27.6387496,152.5928676
"1281",1,-27.4697707,153.0251235
"1291",1,-26.8082848,-65.2175903
"1301",1,-25.5318354,-49.2035722
"1311",7,-25.274398,133.775136
"1321",1,-23.6473732,-46.8193874
"1331",1,-23.6193615,-46.6784144
"1341",4,-23.5505199,-46.6333094
"1351",1,-23.442503,-58.443832
"1361",2,-22.9068467,-43.1728965
"1371",1,-22.7106685,-43.5522256
"1381",1,-22.573256,-44.9693894
"1391",1,-19.9166813,-43.9344931
"1401",6,-14.235004,-51.92528
"1411",1,-12.9371662,-38.360842
"1421",1,-12.928791,-38.4161591
"1431",1,-12.579738,-41.7007272
"1441",3,-12.2720956,-76.2710833
"1451",3,-12.046374,-77.0427934
"1461",1,-9.6498487,-35.7089492
"1471",3,-9.189967,-75.015152
"1481",1,-8.783195,34.508523
"1491",1,-8.091221,111.9641728
"1501",1,-8.0578381,-34.8828969
"1511",1,-7.8830648,112.5334492
"1521",1,-7.1194958,-34.8448668
"1531",1,-6.7765974,-79.8442978
"1541",1,-6.5971469,106.8060388
"1551",1,-6.1744651,106.822745
"1561",1,-4.4420385,-61.3268535
"1571",2,-3.7318616,-38.5266704
"1581",2,-3.1190275,-60.0217314
"1591",3,-2.1709979,-79.9223592
"1601",6,-1.831239,-78.183406
"1611",1,-1.2920659,36.8219462
"1621",1,-1.2898914,36.7503364
"1631",10,-0.789275,113.921327
"1641",1,-0.1806532,-78.4678382
"1651",1,-0.023559,37.906193
"1661",1,0.18636,6.613081
"1671",2,1.352083,103.819836
"1681",1,1.4853682,103.7618154
"1691",1,3.100227,101.715064
"1701",1,3.139003,101.686855
